source,corpus,lang,length,unit_id,source_url,sentence_ids,text_sha256
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1157,http://hi.wikipedia.org/wiki/मनोज_दास,31079,333c96007b4914b216476bc600c4e01b1611012187399d84ad015a5e97bc128b
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1157,http://hi.wikipedia.org/wiki/मनोज_दास,31079 32181 42844 47138 52156,bd116033c0ae6c33d9d8b6a45fac5830936bb2371af87ebb98637da546a4eed5
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1157,http://hi.wikipedia.org/wiki/मनोज_दास,31079 32181 42844 47138 52156 52342 56087 62168 77284 85540 89578 91688 91705 94244 113210 122611 152242 155050 164517 166092,70461caadebbac4adf366c8b837985c5ea6c24ec8ee5bbbce4e8fc5c6408ca3e
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1158,http://hi.wikipedia.org/wiki/महाराष्ट्र_नवनिर्माण_सेना,3410,8dd4daaeb96c32fee13848116dd63de8caa021f9ce0e75a2b4791f5791cf8e44
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1158,http://hi.wikipedia.org/wiki/महाराष्ट्र_नवनिर्माण_सेना,3410 4110 4111 4112 4790,2d17faca7d78912aab62caf9920d6e37b506fc9f4d7c294266adc6d1b4d39bdf
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1158,http://hi.wikipedia.org/wiki/महाराष्ट्र_नवनिर्माण_सेना,3410 4110 4111 4112 4790 39579 59689 60918 65762 65810 68188 85407 86903 99676 113292 115390 124225 137693 143060 143091,67a37a67a570e0d284b31ef032dd1473d935a8311533316abe2ca5e428aba46d
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1161,http://hi.wikipedia.org/wiki/गोरिल्ला_युद्ध,13189,a76df092176a60fbad471dfb15a783a6e79d09f4c16be29021e387e0f3318aae
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1161,http://hi.wikipedia.org/wiki/गोरिल्ला_युद्ध,13189 18676 20059 26548 27630,ae4b7c6cee8498230badba57bbe3e0df8b4e8f3e14c0c77691c3d38cd52be75a
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1161,http://hi.wikipedia.org/wiki/गोरिल्ला_युद्ध,13189 18676 20059 26548 27630 45491 53124 56184 58733 114596 127117 133131 133132 133133 133134 133135 133136 135804 139656 157814,2520e25bdd560056d7d45b560bd1c24ab444b614d2c135b697e05abd43c02002
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1164,http://hi.wikipedia.org/wiki/प्रकाशन,9382,21479b31357da9731b0c581cef0274fb3146d0c8f9797e81605e97f06d4d5bc1
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1164,http://hi.wikipedia.org/wiki/प्रकाशन,9382 21284 43745 55468 55603,e0d85a345d3101db555e066b6839547c0e2964e4dc80b43ca86299e930d3c16e
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1164,http://hi.wikipedia.org/wiki/प्रकाशन,9382 21284 43745 55468 55603 56498 65134 66022 77033 81542 93682 93887 132485 145224 146926 180862 185908 186789 188957 189001,f62020d4a8ba239ba5c49da345234a563d44eeb7344df4c2aac8ece031f670cd
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1171,http://hi.wikipedia.org/wiki/चॅक,4673,73e4e839cae7d83a6b69a657f11eae42089d867d259a319cf026601a592eb8e9
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1171,http://hi.wikipedia.org/wiki/चॅक,4673 4674 7811 14611 16685,5b90085ad5d8b5f475eb2a83e60ba24dc543dfb6d1b6f0c54246051b6944105f
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1171,http://hi.wikipedia.org/wiki/चॅक,4673 4674 7811 14611 16685 16912 42220 42808 46511 76092 77959 78056 82719 84610 90359 120082 132087 132088 132089 132090,b4d9ec7025b58224ec0ad6595468d11339627211870a018f479117a4f9d32808
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1174,http://hi.wikipedia.org/wiki/ऋण,7074,3d137f08bbf8de100bfbcf72e19b3b68642b02048723e02635a1b1b9848e1404
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1174,http://hi.wikipedia.org/wiki/ऋण,7074 7084 23188 32734 45359,3be6e1d64a6635106e2a5b176dc8dcabe6b81ead6cdcddbc147bda01fe6e9abf
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1174,http://hi.wikipedia.org/wiki/ऋण,7074 7084 23188 32734 45359 51222 52234 59246 60726 75423 79210 81623 83475 84607 100181 119490 120584 122086 143545 143583,57c169afb7d4c44dea2ea0bc0c2083cf96fcf93d83ba10e94802d22293dcf2c9
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1176,http://hi.wikipedia.org/wiki/शुनःशेप,6455,321092c46006458023cf27d9931f152c5d3f7ae1c983e04914b4e344f6b2f702
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1176,http://hi.wikipedia.org/wiki/शुनःशेप,6455 7886 7907 13478 15513,d02da6d7db9089f1615cbab79c7dceab10955b673518178ad45127c81d10234c
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1176,http://hi.wikipedia.org/wiki/शुनःशेप,6455 7886 7907 13478 15513 31552 37925 39555 39897 51754 55088 64823 67533 73321 73463 83632 85516 86103 86822 142318,681a2d30a024a7d3744dbbbaf4e37a655d03016a26b7edae0da0cc645cdbd275
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1177,http://hi.wikipedia.org/wiki/जन्तुओं_का_विस्तार,9695,442a8812258463b12f32c0f60a84e591ae946b35e0d3254a6d19e9067ffa2f04
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1177,http://hi.wikipedia.org/wiki/जन्तुओं_का_विस्तार,9695 14941 28231 38637 51178,0929915b0fd74ef9201a1ecbf0ec37b307a5ad0148ffc0016c0124a6feccde36
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1177,http://hi.wikipedia.org/wiki/जन्तुओं_का_विस्तार,9695 14941 28231 38637 51178 53905 70669 70670 81511 103196 103198 103535 129431 133202 144409 150970 169743 174073 175667 179205,18d623ebe3a4aa5730082e66cfef0f3549ba1838834275268a6520cf29378c96
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1180,http://hi.wikipedia.org/wiki/विधिक_वृत्ति,5027,cb1b6af2d8b7390c52a6fb609807b3d108811de3e5ca099809c146c261626798
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1180,http://hi.wikipedia.org/wiki/विधिक_वृत्ति,5027 8864 8866 19656 29537,3b50e35f62492e2b1ea9ac6f366c08d00e78ecfb98b10c9f5793fe2f7643010f
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1180,http://hi.wikipedia.org/wiki/विधिक_वृत्ति,5027 8864 8866 19656 29537 29804 29958 36092 36544 52780 53627 54069 58672 58973 87651 89722 93214 98458 111643 115521,f6c8e8ae8ca990221542cb27eee00485ab20e5eea031dbbb6f5fe360897cc566
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1183,http://hi.wikipedia.org/wiki/स्कॉट्लैण्ड,522,a2392495e3aa3c93eb5e99136fa1cfbef6f06b00241eb8ef79ef9279f83e5599
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1183,http://hi.wikipedia.org/wiki/स्कॉट्लैण्ड,522 705 2190 7213 8314,901ed22dcb962cea3d1426d302e6b5262613c0d3bf28b0abffea8e4ab5fe0d56
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1183,http://hi.wikipedia.org/wiki/स्कॉट्लैण्ड,522 705 2190 7213 8314 23130 38897 55999 105922 123004 129191 139936 146548 146744 149302 153664 153877 162472 175079 189433,5f16e80d5dcd01acc1421ac21c85b456233604d4d290585f044139d0de6ac551
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1185,http://hi.wikipedia.org/wiki/नास्तिकता,7584,54eae8ba0941609888ab410ad4ca8bc15b614eb8c49db1416275374285afb64a
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1185,http://hi.wikipedia.org/wiki/नास्तिकता,7584 37732 37733 42258 43352,512a747490c8969fe8e0dcf03e8ea50930705c958dd3daa96a55c19ff6fb3ee8
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1185,http://hi.wikipedia.org/wiki/नास्तिकता,7584 37732 37733 42258 43352 44660 50912 58818 59933 67523 83374 103890 126767 131362 131734 141259 143033 159393 164656 164657,70332bc8525d8afbc311ccab6e694ce5c9c6e42723fc2c82258e8cea2b85115a
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1186,http://hi.wikipedia.org/wiki/जार्ज_विल्हेम_फ्रेड्रिक_हेगेल,6828,15b7f7bd6f05f4e5a3349134c847b94078610615a237dac5103ea154a32b4941
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1186,http://hi.wikipedia.org/wiki/जार्ज_विल्हेम_फ्रेड्रिक_हेगेल,6828 11696 12034 21103 24607,4c2b58951390a5f0839acd178decdc728ebd319b3a99eb16f2d08494a8dfe22f
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1186,http://hi.wikipedia.org/wiki/जार्ज_विल्हेम_फ्रेड्रिक_हेगेल,6828 11696 12034 21103 24607 43045 64082 64334 67416 76140 78710 118542 132052 139861 141957 142236 151594 163265 185516 233915,9928f485ef3c7afdebc1270ba68a53195e5ba575b106363d366e3a3cac2f4d5a
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1188,http://hi.wikipedia.org/wiki/ई-सिगरेट,5670,77d8b8f2fb02e17be6e62f4b9480625af05a058c5e8594d1106c09b411c2ee96
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1188,http://hi.wikipedia.org/wiki/ई-सिगरेट,5670 12436 14684 16217 17507,7ba7061681e7885a511f9e9b556a405c2041a586c2da82f7907fb284af30b51c
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1188,http://hi.wikipedia.org/wiki/ई-सिगरेट,5670 12436 14684 16217 17507 30978 59965 65119 65235 70352 76610 80437 80438 103779 109974 124241 134682 148400 149216 164792,1b636fb9ee120da566095a11867a76a2d2a581017ece9295f3a33bfcc0c8a7d5
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1189,http://hi.wikipedia.org/wiki/कमल,47867,08b8fe99202cd116afc969ef3cbbee104d00b6a9ba60c3862906357502df2013
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1189,http://hi.wikipedia.org/wiki/कमल,47867 48435 49309 60096 81495,74d7d698c11e5ebccb1b0e7e8aa0935fd515495a562f1f5fc33869225d1ed483
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1189,http://hi.wikipedia.org/wiki/कमल,47867 48435 49309 60096 81495 89830 89831 89832 89843 91303 91864 94909 98248 100264 101686 123942 129950 131973 133179 140186,a30fb9e6db566f553ad34a07926e26c74aede7e144e5dea52172e28d5125159e
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1190,http://hi.wikipedia.org/wiki/रत्न,32678,293cf0237cca0a20da4f219344631c1b104a51dfa917e90dd32b7bf527e42048
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1190,http://hi.wikipedia.org/wiki/रत्न,32678 32978 37627 48517 56912,fcc2c074bdfaf66b736d732e5f4fda89838d1937d024f3da6f3a0a233d04b0c0
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1190,http://hi.wikipedia.org/wiki/रत्न,32678 32978 37627 48517 56912 57245 57568 70415 75369 140214 140258 142660 205729 222757 224927 225553 225554 226073 226085 226332,01e1024fd964c350717648f0ce3149b5c572c1a7c2270ef261d0e0c8fcbc27e4
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1191,http://hi.wikipedia.org/wiki/मैयरेड_मगुइरे,14599,9786c1c764014e7d3a487c81b226cad6c9c92accacd6693b3fbf89b9c624cd8e
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1191,http://hi.wikipedia.org/wiki/मैयरेड_मगुइरे,14599 20269 30792 51081 59812,e3fbabb01a368e9862dc37c1ff2d73f7dc541281d7506a9a83b4418029a19323
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1191,http://hi.wikipedia.org/wiki/मैयरेड_मगुइरे,14599 20269 30792 51081 59812 68418 71780 74263 74731 108791 118035 118628 133881 133909 135836 142231 154048 166419 166720 174657,b541d76decdf6b7b96761385e9e82d2e9cba81f1014c256f6f23f127a7bedb60
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1192,http://hi.wikipedia.org/wiki/पुर्तगाली_समुद्री_कुत्ता,22392,f8a608a4ec562eb40a602bd87dc2445e216623f66115c029289fa28637f51bad
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1192,http://hi.wikipedia.org/wiki/पुर्तगाली_समुद्री_कुत्ता,22392 31557 31591 77924 89618,ff5b32bb5ef1a9c07a5dd74aacb7e23883063785005531d0220da40631dc831c
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1192,http://hi.wikipedia.org/wiki/पुर्तगाली_समुद्री_कुत्ता,22392 31557 31591 77924 89618 94290 99566 100349 103463 118389 131673 131950 134427 140446 142344 152023 154099 176012 177149 177151,133b9add30e3ffcfb92b1b8984fcdbbc55ea6eae63280475b820bd3c7eb1f361
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1196,http://hi.wikipedia.org/wiki/फेंग_शुई,4413,c007d30d38c25ad094c349b4abd6048164d68ebd8b241229e3bae4f47b41c0a4
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1196,http://hi.wikipedia.org/wiki/फेंग_शुई,4413 19625 20005 35170 42639,337ae99853843914a5b1b14896e8cfd5f7114cbfe02cd381e07664e96b1ba4d2
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1196,http://hi.wikipedia.org/wiki/फेंग_शुई,4413 19625 20005 35170 42639 79273 80885 83932 85053 92718 101730 110499 116560 131654 138894 152245 170390 176290 188558 188559,3970e0515ec2d544a1b9ce445968288e1042b88e3517add57ffb6745ad3540de
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1197,http://hi.wikipedia.org/wiki/क्लॉस_वॉन_स्टॉफ़ेनबर्ग,10953,624c3d2d053d5210cf662c496b20caad9766022cd0183d1d7e8c98545d82df3e
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1197,http://hi.wikipedia.org/wiki/क्लॉस_वॉन_स्टॉफ़ेनबर्ग,10953 12006 19834 63942 65751,55b27ec8115007e25240fdf9c251af7f5082968b7882d68164e1cd6545f90936
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1197,http://hi.wikipedia.org/wiki/क्लॉस_वॉन_स्टॉफ़ेनबर्ग,10953 12006 19834 63942 65751 66180 68919 83918 87498 112069 113191 115541 123397 136159 142336 149215 150042 153246 195343 195344,6da2e4408ca7437b32e27b50feed33e99d5b99930df105cfd4a9d56b5b9cd1e3
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1199,http://hi.wikipedia.org/wiki/जेनेटिक_एल्गोरिद्म,8588,d4cf4767e9eb1f45d49c782c5eb608b76b7806155cd2dc3537e9684f11158666
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1199,http://hi.wikipedia.org/wiki/जेनेटिक_एल्गोरिद्म,8588 9508 16568 21368 29947,66d2cb8b7e25ed3aadb0b7749f3ed9b3b97bfa42430652c9497dcb1e16de1b36
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1199,http://hi.wikipedia.org/wiki/जेनेटिक_एल्गोरिद्म,8588 9508 16568 21368 29947 35263 46211 46230 59929 60488 63083 76154 77362 77726 81100 84829 87842 99054 102453 116111,09b27c470d2b860480f972f78a56f839d8f47b38de9aa59368094510320cc7ae
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1200,http://hi.wikipedia.org/wiki/भार_प्रशिक्षण_(वेट_ट्रेनिंग),8641,43c5a1801b8f5753146aeaf685c7a7511cf055b1b28921df80d488c9fac88f79
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1200,http://hi.wikipedia.org/wiki/भार_प्रशिक्षण_(वेट_ट्रेनिंग),8641 18259 29128 40604 53784,96108ca79e55b4a21d952d83697e82db0299e6c2a50e23681252d8ddc9594ce4
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1200,http://hi.wikipedia.org/wiki/भार_प्रशिक्षण_(वेट_ट्रेनिंग),8641 18259 29128 40604 53784 75873 85794 98059 103611 124500 158713 179126 184122 190675 200414 200415 200416 200417 200420 200467,8591d2141e59c99359cc6abca1761d9107b256487737eeea98da9fcdaa91a2e8
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1203,http://hi.wikipedia.org/wiki/भूत-प्रेत_का_अपसारण,8038,2183ec6045c30b884f9fc1ab3c054c8b1ca06fb5a3ed5ede3f4a861bc53dd73d
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1203,http://hi.wikipedia.org/wiki/भूत-प्रेत_का_अपसारण,8038 11333 11334 12489 16796,f33a3fff39f8b2cb1ca8a379678c9b936cdec106f1ad960a01d9d2a2b33080c2
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1203,http://hi.wikipedia.org/wiki/भूत-प्रेत_का_अपसारण,8038 11333 11334 12489 16796 20188 38811 39565 41957 63321 78459 80347 82515 100445 102973 103237 103691 104763 118346 120367,905fb1959dfafd9ed951850f0a89018328d518166b4a85a118b5883a77a3d5e7
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1205,http://hi.wikipedia.org/wiki/अरबी_साहित्य,15008,ec2a19e065d200080d8780c602ef7888ab657aca74f391ea0b1ad9b292a234f6
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1205,http://hi.wikipedia.org/wiki/अरबी_साहित्य,15008 21017 25748 28987 29447,516d51fda11761240bfd110c2723a92b03601aa5665da2a1e55a93887bb2774e
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1205,http://hi.wikipedia.org/wiki/अरबी_साहित्य,15008 21017 25748 28987 29447 32392 36087 36174 36309 36483 54282 54302 68051 73602 76314 91076 91096 103004 103248 104232,a551c363c933f1fb2a8e3f950f86918e26e051a6e9075976e4825ee570416f30
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1207,http://hi.wikipedia.org/wiki/नेपाल_में_पर्यटन,10334,78844ffbfee74623af1a2359f92b298465ec8b122ac953905f7ae04bd8d55a62
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1207,http://hi.wikipedia.org/wiki/नेपाल_में_पर्यटन,10334 36297 54507 76400 77040,8645c3afe3d83882a0e117bf5357e032ff884a733a4fe6e216d776e4d59124cb
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1207,http://hi.wikipedia.org/wiki/नेपाल_में_पर्यटन,10334 36297 54507 76400 77040 78369 78735 118652 128375 137192 139892 141324 143996 148319 154547 157451 157485 167844 167850 181312,784346104cad8426598cd72794b15c8d9a22916d373690990393a0e7cc37f662
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1208,http://hi.wikipedia.org/wiki/दक्षिण_सूडान,10852,122dac4f5d9d1bd1520ddc14be573a4810f27fc994eb719fde914837cfe3fb04
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1208,http://hi.wikipedia.org/wiki/दक्षिण_सूडान,10852 24782 45711 70884 87747,2161029c44c0a0f662a729d9aa367e57b36dcac4c7e19dc66f1afddea3c05ab6
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1208,http://hi.wikipedia.org/wiki/दक्षिण_सूडान,10852 24782 45711 70884 87747 88539 102813 103788 107918 110195 120920 129522 135009 143195 152342 153833 153834 153836 153837 155473,6eb8b3ef8f60c31c88b9fbf4232edbd436486ed2269cfd1a5d3977d65996dd04
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1210,http://hi.wikipedia.org/wiki/स्टार_ट्रेक,44282,2f9e635b2d3165e187329e2720203fd6d6214af6e120572b066353377c98ade4
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1210,http://hi.wikipedia.org/wiki/स्टार_ट्रेक,44282 48708 52527 80525 81930,cfa4dbaecabfc040aa2c935c8344a2a933067f51d96e447a7a986fcc3572b203
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1210,http://hi.wikipedia.org/wiki/स्टार_ट्रेक,44282 48708 52527 80525 81930 81931 90456 90952 100431 100702 125898 145983 149454 154350 174215 179859 179860 186800 205391 210043,17e4960181ceccf0075bbd6efc476ff2d0950a841e817bd9f4a0a45ea260950c
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1211,http://hi.wikipedia.org/wiki/यूनानी_भाषा,8331,45cdefd5f89d87ef11f88664711731a8e05d0a3fc2091f95e3577082ab06d24d
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1211,http://hi.wikipedia.org/wiki/यूनानी_भाषा,8331 26563 29421 34167 34189,8e088cc8ef7fd49176bfc507770676aed48add10a491c021dbbdbe8286c97038
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1211,http://hi.wikipedia.org/wiki/यूनानी_भाषा,8331 26563 29421 34167 34189 40937 43864 45080 46023 46409 49916 52848 64415 88619 91397 101514 107315 111768 116001 153749,4b1b644aa01aeedd4aaa2f0ab5cbadaa8dbea03d9126672bbb2f32fc8b9611c6
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1213,http://hi.wikipedia.org/wiki/आगरा,18893,01e3fd2b301e1dbb7d51d7133ee2d33dacd7d311d176fc071d61b0c91f26644c
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1213,http://hi.wikipedia.org/wiki/आगरा,18893 36400 38995 84964 101440,e510c8f1981105be5b2308e13de94814543d45bae0868f994c9a7ba716eab9f0
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1213,http://hi.wikipedia.org/wiki/आगरा,18893 36400 38995 84964 101440 101542 106210 112641 116697 117354 125714 136654 141533 150875 159873 178728 192505 211515 211984 218024,5874ae2eb8f1a63bcbebd38d44248cf4bea24e7f4687d39765d9b84978ddc606
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1215,http://hi.wikipedia.org/wiki/गूगल_धरती,1668,361938e1c55b34c361c49a83c2dd97f11afb089370388688cb1efb1c0e762208
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1215,http://hi.wikipedia.org/wiki/गूगल_धरती,1668 9994 14092 15279 37002,602f3febb1c49cb2f477f1a3a8fcd2b04a62f8b8db84dbe37a3c098c686ddc98
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1215,http://hi.wikipedia.org/wiki/गूगल_धरती,1668 9994 14092 15279 37002 38060 43000 52968 60909 61694 86177 102285 102856 102944 103627 106656 110139 115745 116790 119796,a2f43fd691f0e59a43f7f7db253eccb0763c7d93f00fd9198ff3a6b57c688527
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1216,http://hi.wikipedia.org/wiki/भारतीय_कम्युनिस्ट_पार्टी,8715,e0124ae60baa31ae4760a0996df0720cbcb75cdac83481a240cf58e719d4145c
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1216,http://hi.wikipedia.org/wiki/भारतीय_कम्युनिस्ट_पार्टी,8715 27204 30407 39347 40150,2675b8e367b68ad329eeac7e7ce77db2ad25b3dc8db73f1785b559c40fd3e349
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1216,http://hi.wikipedia.org/wiki/भारतीय_कम्युनिस्ट_पार्टी,8715 27204 30407 39347 40150 43222 43480 43562 46518 47265 50570 53452 53731 55374 100935 111227 117542 117838 131555 139480,53a02ad6a06709e279017fcfefe5517172888b6ccd0f2d1753559ab16f4fca76
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1217,http://hi.wikipedia.org/wiki/हूवर_बांध,33120,b216fc73c2578f61b07c15b21ee85983515b4ba8a8bc0cd30f9fdc707f6318b1
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1217,http://hi.wikipedia.org/wiki/हूवर_बांध,33120 34093 38546 39064 53505,f4f469e10bb6d6f1322d6b842211d59e36f127e25bf9719d4bd507679e972968
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1217,http://hi.wikipedia.org/wiki/हूवर_बांध,33120 34093 38546 39064 53505 63050 75257 76019 82548 86262 104182 113283 113624 129112 131796 146424 146425 165557 186873 193713,a80394f3de32a702f17eec71667012dcf92053ed349e84d10819d063dc813116
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1218,http://hi.wikipedia.org/wiki/गूगल_मानचित्र,10225,251f8646c612c0adce1184d4c2b53038502daa5ec02c100ac86e91b8c3ff5de4
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1218,http://hi.wikipedia.org/wiki/गूगल_मानचित्र,10225 12590 12613 31949 31950,ecf297e4f46b759143b29424a2c1f5377b26f526ee79b6b62b2d97841d14cfaf
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1218,http://hi.wikipedia.org/wiki/गूगल_मानचित्र,10225 12590 12613 31949 31950 42754 48342 76098 78761 80350 80351 116081 127459 127471 127472 127493 127494 134538 135160 141426,d617c377516eb1afba1cabd1b482cb369672a6068bcbbb755a41119224efef4e
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1220,http://hi.wikipedia.org/wiki/वर्साय_की_सन्धि,9182,a467cbdce55be8162b3e17cb75780849b827401d755d012086e88129c2bdcb37
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1220,http://hi.wikipedia.org/wiki/वर्साय_की_सन्धि,9182 17592 35597 46250 47685,e4dc22ab2b5870cda8cc8f0d2020249ffa043776b74aece23d70b0cf0e316de9
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1220,http://hi.wikipedia.org/wiki/वर्साय_की_सन्धि,9182 17592 35597 46250 47685 53058 55716 71065 74318 93599 98687 102048 107759 107971 123522 136862 136882 136885 136905 165963,5bb489762b41690cbda152e10571b7c7f4a585d1541399c3de5f64b60b03458b
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1223,http://hi.wikipedia.org/wiki/गन्ना,2730,2488ed531922f9c4929d89c3cf476c71d182b9eca271f1285d021c281363e0db
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1223,http://hi.wikipedia.org/wiki/गन्ना,2730 2858 18861 42331 45605,ae57563e39f4ded3cffd7849f0269e049a37c36809dc8c6140a555a51bff4a32
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1223,http://hi.wikipedia.org/wiki/गन्ना,2730 2858 18861 42331 45605 58564 74314 89159 91307 91383 93065 96642 97511 125429 125432 129946 150209 151017 157989 171422,07182a2cf39407bbceca39db00c05dc5ce40c0880d511c474965931ce4600701
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1225,http://hi.wikipedia.org/wiki/प्रीमियर_लीग,3590,38967a4f929408db6af0738e6bff49889d208df4ac39f714e8370d6bf928793c
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1225,http://hi.wikipedia.org/wiki/प्रीमियर_लीग,3590 4766 37044 39524 40201,a09e50e98351bb3b8c851056009c5a2178f3a14f21a4709bd4932443e48320d8
Wikipedia,hin_wikipedia_2021_300K,hin,L20,1225,http://hi.wikipedia.org/wiki/प्रीमियर_लीग,3590 4766 37044 39524 40201 89019 112787 141214 143154 145987 146529 150252 168744 174587 184540 185035 185036 185037 185038 185039,3472f390740a57947528101e2a6927fe83851b682fd36b513f77c5b79218928d
Wikipedia,hin_wikipedia_2021_300K,hin,L1,1227,http://hi.wikipedia.org/wiki/ब्रजभाषा,7943,f5a05aa6b670c492c36fd324e3a7d538957a3084f0e87505265fe828d445b2c1
Wikipedia,hin_wikipedia_2021_300K,hin,L5,1227,http://hi.wikipedia.org/wiki/ब्रजभाषा,7943 19039 21199 45874 55609,565aaa0a19780d692d940e2eb350ea005ba0f5e4363e47a8b4f04701f89acc15
