lang,length,unit_id,corpus,source_url,text_sha256
nep,L1,78326,nep_wikipedia_2021_100K,,db70c5fb76659131269283dc491c5a630c347aaa29c200831ea3cd20c60901bf
nep,L1,78327,nep_wikipedia_2021_100K,,3b88ffbce4b5f33fd8ef9975dcb783654257ccc43b70e57f0907da582e4e60ca
nep,L1,78411,nep_wikipedia_2021_100K,,9857cbb1d29f5352478b9994056e65f306722ded44b3adcf98374128424a0f18
nep,L1,78413,nep_wikipedia_2021_100K,,1018bde8c8aeff90741c12ec7ede464f0f9b6f5ecab01688495e2b8b34503c18
nep,L1,78455,nep_wikipedia_2021_100K,,3d7f65592a8d78d70b92f2d7a2fd9290d53116aac554adaa66656a2456556e8d
nep,L1,78484,nep_wikipedia_2021_100K,,ce7bfa38d0370cdcf6183f82a409860c5e15810e4353fb03815f2ff23b5b8930
nep,L1,78522,nep_wikipedia_2021_100K,,e59e40b279496e169dd092dcf375e1d55f2bf90fe30734bc2deba5d1b1c8f212
nep,L1,78531,nep_wikipedia_2021_100K,,9ec5dc766d701de091fb49148e0264f3fd9d3d794d93e782867c3215e8ef347c
nep,L1,78581,nep_wikipedia_2021_100K,,54b368ebbcca6f6799beeec0c71bf66877043484e7dbc13dfcaa55bde19519e4
nep,L1,78629,nep_wikipedia_2021_100K,,e4a7ae5dbba266335de1b2f206dd2751c8be780681183887828285e04395e617
nep,L1,78633,nep_wikipedia_2021_100K,,34a91aeb61886273b0b6a979e3bc589d646b464ee1948ea6ead1af8fe9fc8c6f
nep,L1,78832,nep_wikipedia_2021_100K,,32fb9a5bb5e254b6c86186b75473dd36281f01a7d7992595f0d89b2405b06341
nep,L1,78835,nep_wikipedia_2021_100K,,fb47ff0d395f723eb00376b45db419798ff6b609e071c5c5aaf5ec3fc99e5d11
nep,L1,78922,nep_wikipedia_2021_100K,,cde6f18dca00399a116b9a0d72235d7703347286c3223a2e728cd7b753c90542
nep,L1,78964,nep_wikipedia_2021_100K,,66866fd72e6949e150bcea8c20d00900b25b24c148292c32844b48dddf961fe0
nep,L1,79004,nep_wikipedia_2021_100K,,ddedb76a22162a0d50daa061926ce8cb841d37eb2130e350c5d3e2338258a051
nep,L1,79035,nep_wikipedia_2021_100K,,9cfbdcf8edb9ffc12a122c869a14395749e974ccc4fd811d57fd4dbe7aeb9553
nep,L1,79043,nep_wikipedia_2021_100K,,6360760b4dfed66be008e35e94f65868a23e7d57c60e92eba0928aca4df201a8
nep,L1,79046,nep_wikipedia_2021_100K,,285d79cc81de7fbebb93bd65ec90d3a7e49cfd7e480a18356e535f431ea9effa
nep,L1,79053,nep_wikipedia_2021_100K,,8d4e31114d2620ebc524beda29f9ed324b4d33418376875cb284707289c6ed7c
nep,L1,79295,nep_wikipedia_2021_100K,,95a62c4cd403110856d7de166a1de38393e814f1e3e3ca77b63d095dfeb387f8
nep,L1,79332,nep_wikipedia_2021_100K,,29caee95b8f697517ed6ab923e9cdea75b7313e7cbd4e10b03b57b053de6bcb9
nep,L1,79374,nep_wikipedia_2021_100K,,c6b64a8a288e4afe3228af69be4649e7e351f0c6f2032c6d0fa136eddcd597cb
nep,L1,79520,nep_wikipedia_2021_100K,,d005f1498e217eb6eb2c936f9673adfa17a715570b0fc62f57366c7428324fd3
nep,L1,79602,nep_wikipedia_2021_100K,,f164024329efa61c3348ece36a1606e65e3b8b7c58f7daed0c0b757fc1b9b381
nep,L1,79604,nep_wikipedia_2021_100K,,9cab0237c7a9c05816bdc352f3dcbfbba3ab5ecef04a76302eeb005d3b49286b
nep,L1,79635,nep_wikipedia_2021_100K,,fc1d26b451c8fa33107d159bb3e775a0d82be0c9e30a3fb45c3d6867446455a4
nep,L1,79664,nep_wikipedia_2021_100K,,0fb6fd9d7d82a3e6ef82e5d8c542a85124e8f323f5d3c9af87dc01f2120413b9
nep,L1,79694,nep_wikipedia_2021_100K,,851d26e4b252f97880b43e557acc81f05653bdc55ffc276210153de9e053920e
nep,L1,79715,nep_wikipedia_2021_100K,,672dfba35ae913a09aee663a55e8e0ce4ebfa89b45345beded199aad319e9138
nep,L1,79745,nep_wikipedia_2021_100K,,c314bcb9afab27060d41af4c277a1dc5a81c0a179bba172d9224bfd725b70605
nep,L1,79798,nep_wikipedia_2021_100K,,29bb9f3c7f0a73432a9bee52821129bab1ce687d599763607ecdac36a5d0d466
nep,L1,79870,nep_wikipedia_2021_100K,,b3e4bcf55283a3f1a18993e3194db9841e0925189c7a80fa5140a8d65602ab1f
nep,L1,79879,nep_wikipedia_2021_100K,,b03f2671aaa4754a1c2505576d34512c2999811be47b28ce982f251b3abbf8e3
nep,L1,79897,nep_wikipedia_2021_100K,,56dc373be479b9c6fec0545e441e85083cb760a76cb09e97611bb0ee6b6addb6
nep,L1,79915,nep_wikipedia_2021_100K,,55525444340502f5ea6e22787d183b1360d00d907568b1bdbe0a7e165f316d85
nep,L1,79943,nep_wikipedia_2021_100K,,f1afdbf719fe42c5050c350946a49e86c42eed356781662ee44797f7707318bb
nep,L1,79947,nep_wikipedia_2021_100K,,c55b4cfeee9785033e31375110d5cd5389edcf72ebd3826f17e3614216de3dd3
nep,L1,79971,nep_wikipedia_2021_100K,,881179cc6c8e8de20150c6694f630a5b30062154844d47a3ef729406ba0e744e
nep,L1,79997,nep_wikipedia_2021_100K,,23fdf7e59ea1b84b52a541adc149c805cc66a851f2b66e789bcc3845ce1f4709
nep,L1,80026,nep_wikipedia_2021_100K,,fc4e3a9002cc6e69fcdbcf5373897405ff27f090ee6a76e2bff3750d720956d9
nep,L1,80048,nep_wikipedia_2021_100K,,4529b4f63ce6aeb1ed9310990b1f01e65511e428036576d06af3f835847ce64c
nep,L1,80233,nep_wikipedia_2021_100K,,8ad0dd8682dbb001ef25633bc00221c47fae513e4c4866263bcb8e76545608da
nep,L1,80234,nep_wikipedia_2021_100K,,5966c90e8d1f9693c27b884bd87c2539740907d1969a31d041d8f8c0d6a9eaf1
nep,L1,80331,nep_wikipedia_2021_100K,,1a105cb4111f117d79f47409ebafff7297c10bc4ae9ed3397de8f259207808ef
nep,L1,80346,nep_wikipedia_2021_100K,,56c69a403ea3be4a8d4b61c38120dd9ebead2295663360e039dffec88bb0fb2e
nep,L1,80432,nep_wikipedia_2021_100K,,40ff9f05d89f0155e4831316c42a2aadbb3f8268c242ab9de7d66c54730f176a
nep,L1,80456,nep_wikipedia_2021_100K,,8aca65bf3c264266e70b233d3757a85d43c910de29b53e819d928c56d67fdf28
nep,L1,80519,nep_wikipedia_2021_100K,,348b97a17ad2a57ce7bd863d9fb687ca170daaab3b460e14d0e2f510c51ed845
nep,L1,80524,nep_wikipedia_2021_100K,,91bc754f259c7c819811659d07a9f7f579e4c8b861e430b3bee91cb4b141b6c1
nep,L1,80579,nep_wikipedia_2021_100K,,7dbbfb6027ada6fa00da739cd3682abeb7d598f541d7ca11a872aaa1dbca3bb1
nep,L1,80665,nep_wikipedia_2021_100K,,de1bc1696eae88d7e9365608b6f96d4327c8f9cef267090750d42b400b6660b5
nep,L1,80859,nep_wikipedia_2021_100K,,29fed47dc7ad08fd347e1f682ed1065f9331137a15c8069efa7ee0f58ab60bea
nep,L1,80862,nep_wikipedia_2021_100K,,880cbe47dda19f51a60231fe5256828b524448fbfc35bdf037e2aa011e7390da
nep,L1,80910,nep_wikipedia_2021_100K,,19c3b2363caf041d2918fd9e8dd9faeeb5b44ced1f3e65665150cba9d3a7e40f
nep,L1,80964,nep_wikipedia_2021_100K,,d435dca91ab0dab111a2e6b9c23092ea921672cf97b6fe055051718169db8284
nep,L1,80970,nep_wikipedia_2021_100K,,b46918f92211a6421553b39cd39c3f9a17a378092eda650095da24999efdcd7f
nep,L1,81028,nep_wikipedia_2021_100K,,147237e1535a78d88b35907ce276d6d1d26e98a492ab517c2cab8cd59a5a5570
nep,L1,81100,nep_wikipedia_2021_100K,,db9f3da1a6ff1a21d6f108199fd6d76c5cb4b93360f541af504c071b75849bf9
nep,L1,81180,nep_wikipedia_2021_100K,,0ff319056bb187550bf554d9527d196a2a152e2d359316a25ece86534f96a003
nep,L1,81181,nep_wikipedia_2021_100K,,958091d65b7de3f9991a2457fcf6baa91f7af068bbe90998ce91a8b3666c970a
nep,L1,81244,nep_wikipedia_2021_100K,,a2b91dfc3489c8549d4de857d9bde30ac1e8389b2634637cca9a7867c7f2590b
nep,L1,81269,nep_wikipedia_2021_100K,,c4457e1b0a0e09a7dbe7c710fe61e13a6383c24b1211a4047d1c80ab1baeed48
nep,L1,81313,nep_wikipedia_2021_100K,,8040c6ac1a6dac3f9019e73a985fa0ce6d67f8b667d492e7ace21ca2264cccbb
nep,L1,81321,nep_wikipedia_2021_100K,,b10cb42cb1fdd406d63f2cdc27d74f63681b2b5bcf73af176796b5b01400d9f4
nep,L1,81323,nep_wikipedia_2021_100K,,0db7dee3d0f50d2e8236355259a7510ff15e527fcfbcd4b7ea40ac7788beb2f9
nep,L1,81422,nep_wikipedia_2021_100K,,24ff5b828261ae0814f57f2ffb6c7c73ee02ff8b4ba58fe6ed79a1e06f716aee
nep,L1,81437,nep_wikipedia_2021_100K,,72471fd9b21b8536860ea5faad9f78e581753b28db42362dbd9780cb652a0163
nep,L1,81484,nep_wikipedia_2021_100K,,c4b0bf9f1ccfcfc71b40ba4918bfc35841ffa1e298320b199c0f7e5162030798
nep,L1,81507,nep_wikipedia_2021_100K,,76c87ed1a9bed9727f9efd5fa44fe502f554ee0ce98c552f104ab7063963d372
nep,L1,81520,nep_wikipedia_2021_100K,,35399cb214177da088fc2f40b627e749448cffa806a197f7d081d066e28c6241
nep,L1,81576,nep_wikipedia_2021_100K,,80824357fabb9ba4090ff910b1bd6ba3ce53de2e69bf4a71219dccf65fc8a245
nep,L1,81680,nep_wikipedia_2021_100K,,498d13caebb4dedd9d68abf0c6c14f87d486fb178c29fa44fe977b332e07ecb8
nep,L1,81758,nep_wikipedia_2021_100K,,e7a58144d40724b3cbffe2d138a7defb4e8e4572fe3eb49f04db180c4be40f49
nep,L1,81796,nep_wikipedia_2021_100K,,f37018af7db3353e352c4501ce766971e611accf286e01357e4e29f4ed90444c
nep,L1,81813,nep_wikipedia_2021_100K,,0eb148415a7a9a7ee11bab8741405af7b3cffb50dc6d68ca5d951c0a28a51354
nep,L1,81876,nep_wikipedia_2021_100K,,73bd93c7a41c4f485a8c5b6f24ba2e05bb60dd0ec5715750e0533a73cd3ad8c3
nep,L1,81900,nep_wikipedia_2021_100K,,59c549af8fa4db50898f23108b281be67817ca8bf91a40a6d936516fb27b093c
nep,L1,81903,nep_wikipedia_2021_100K,,1feb3085fefa78c0ca2f9e537d6fa8b47b21dc45e181c8e07543c7ba86b9569a
nep,L1,81904,nep_wikipedia_2021_100K,,c53b8bd4df6b4f6c1a2372ccedd46e92c06cea3690efe130585f3208e38eb424
nep,L1,82030,nep_wikipedia_2021_100K,,cbe2e77bcdddca17d6a54f923065774acc954b982ca6e42aea474dc1be37e8bc
nep,L1,82119,nep_wikipedia_2021_100K,,732d8731022aadc12540e1bad1d9f31a05e34e7345f8ea66177cc1e041c5b0d3
nep,L1,82130,nep_wikipedia_2021_100K,,af636999858cf0e6a67c86f3b5160b37f1a0f461371bee4aa7bf33a2eafb7d95
nep,L1,82151,nep_wikipedia_2021_100K,,2f522797eb0e00092c4d78b06f7f82cf1e7f0dd275753e53bcc58184bbb56c0a
nep,L1,82182,nep_wikipedia_2021_100K,,fbee100aa2aa4142ef102ed287862d9b6ea2f54bc0d040f298f451abc65ac77b
nep,L1,82183,nep_wikipedia_2021_100K,,0ab28b9658d4f12d41751f3fa984ea7e822a058839e854997138b437c6018e12
nep,L1,82274,nep_wikipedia_2021_100K,,6bb124ab98fc30f72b410748fa6601250710096ea5ec1663a73400e885748630
nep,L1,82309,nep_wikipedia_2021_100K,,aa07f5a34fce3a18efa6d6985287b93af87ad765c7213ecf1182fbd6add0112e
nep,L1,82316,nep_wikipedia_2021_100K,,46fb4a05ccfa05be828b3f5fea60ba5a870c5f72981d0fb14201f8260c890d53
nep,L1,82351,nep_wikipedia_2021_100K,,c74e0037333d2b00011701b59cfc9196d79679989a5fd851bbeb0df81d10519b
nep,L1,82359,nep_wikipedia_2021_100K,,fd22756df9c74d96486ccb776c19aa4dce6445976955f50129ddded7359ef18b
nep,L1,82429,nep_wikipedia_2021_100K,,fc476cf508fa2516be2102a42fc4e06025062607719d4ccbe42dd78ff492253f
nep,L1,82493,nep_wikipedia_2021_100K,,e8d9c8bdb9b42c1125edc9a65383d49932b8966edede6c9104cdf38e2ce9615f
nep,L1,82516,nep_wikipedia_2021_100K,,0af3060f5f70ee8aac5ae7bf1e361ef08aee031e435f3c36b9a78f970e5152d8
nep,L1,82525,nep_wikipedia_2021_100K,,31bb81308e7556a403cf4b64a105acbf386102fdc65dc1cd548fd84d983a1244
nep,L1,82538,nep_wikipedia_2021_100K,,fd933d9a4b6fd7513e15eaaa772002757885ef2011c684d5c9dff0038f52340f
nep,L1,82539,nep_wikipedia_2021_100K,,490470bfca989e7e711ac344828732cc2d80bacefcb0e2ca7162f4c6803d99d8
nep,L1,82582,nep_wikipedia_2021_100K,,50e32bd6cf3eddf4f02e9a7ececc9945987d2f379b27997e89d113e3aa09972d
nep,L1,82611,nep_wikipedia_2021_100K,,85e4087ef83308c34cf92625601514505d4e8b112db6a54703a595f9331ace3e
nep,L1,82674,nep_wikipedia_2021_100K,,deb9f7a0e1b2fe6d674a7277cc56777ef563a89604172b0337fe3ec100cfa2ee
nep,L1,82699,nep_wikipedia_2021_100K,,62ba40f1674e1a5ada250a19ba326e151f3155c1d1a007394639d1fd89382ba4
nep,L1,82823,nep_wikipedia_2021_100K,,cd8f8109aa91fbb1501b5845100ddb1bd07b756babcf22b7638b5881fd9140d8
nep,L1,82927,nep_wikipedia_2021_100K,,735c54714303631e25481d51b967fe7beba05bc4a186fefa5e9f1240c4099f26
nep,L1,83039,nep_wikipedia_2021_100K,,0418aa487fbd3d7c600e8c1a5ad8e007ca5e64c4e9f723dde402b5911c48e7f2
nep,L1,83065,nep_wikipedia_2021_100K,,8014ac39c3bf049476afad86e49dc46eb9528cf80d100f0fdc653dea43c63848
nep,L1,83084,nep_wikipedia_2021_100K,,50880e733114ab0d5700c65dcac7a60c9028ced3e8428128f65f1767fcaf0817
nep,L1,83146,nep_wikipedia_2021_100K,,6dfeb5ca7fc3b4cb6bb91e90f6f058c085bc6f4e585f56f7434697cf7e04eb12
nep,L1,83208,nep_wikipedia_2021_100K,,c26454751849cf1b218f0de5c55f77033bf9c410b11b5b694eae10cabafc8250
nep,L1,83231,nep_wikipedia_2021_100K,,714386c673da44e8f88843d7dd0e9d35ab64de59d0d0a458dcb602b4e6a185f1
nep,L1,83270,nep_wikipedia_2021_100K,,b5f34040a18f4ff68be70fdf39b585064d7aaa53beeffd863511df2ec6984813
nep,L1,83288,nep_wikipedia_2021_100K,,608dd415f4ba1fd23db7328c439ba3f1b08bc278b56ed8d50e8c07ddff362ff0
nep,L1,83368,nep_wikipedia_2021_100K,,47b4d366d38ef2932b62bf145063c8c42862ffb6c8adb7be051541f644964a83
nep,L1,83409,nep_wikipedia_2021_100K,,8a42722db00be8dd8298833890112015b557f176258048bce233f9b2ce10f280
nep,L1,83468,nep_wikipedia_2021_100K,,aa73408465175d47a7e617d73e1e3a6a6db33a0d5e98c35a882d6e3459bcad89
nep,L1,83481,nep_wikipedia_2021_100K,,0d0a9afa25f9965ec02d8996ffd23e906a65df161dd69ce15b5ed8a86c8296f6
nep,L1,83526,nep_wikipedia_2021_100K,,9668c4bf146bfccadcccf9f094098ae2e41c780db94c1f09399f3cb0531cd2db
nep,L1,83533,nep_wikipedia_2021_100K,,724af02b0bbe3c71aaeb3c9771a508dca1b4905c56da99aa2096634ad59056e4
nep,L1,83571,nep_wikipedia_2021_100K,,4d1bfdceeb96d7a09347078bcb31e7e6e5a476e0c70adb00c076d69f1d537666
nep,L1,83611,nep_wikipedia_2021_100K,,accf3b41bd11ae4143bb3cbdff345390841a2861be53ba5f5e7e1ec740e1d0a1
nep,L1,83642,nep_wikipedia_2021_100K,,77b12da1c7abf012b9b306f737632eaa43eee44e600d31b90cc65f0bcba3f250
nep,L1,83675,nep_wikipedia_2021_100K,,1e9e633cd2d0f15b33ff9400b3c1190b89687902e4e2f6aedb827a5dac35ec07
nep,L1,83677,nep_wikipedia_2021_100K,,9064133c31ff2cfa5a89956d0955f085d1feedcda056c754144389227e560c67
nep,L1,83737,nep_wikipedia_2021_100K,,2c1764908a0e8a225f8d64cbb940da6db630805d83d51914f19f444e9b877eb0
nep,L1,83764,nep_wikipedia_2021_100K,,8a8133b8cd29cad54d4ad3ba6c454a760c9f4278b5b5e4f4054eafd8b9b3cfc3
nep,L1,83775,nep_wikipedia_2021_100K,,2241cc7525dc366f60a9c9ea4d6d8fa857b91a08e170e1d5a03b3c298d6d5de7
nep,L1,83811,nep_wikipedia_2021_100K,,2166583111d3076719d17462b0f62e283fef80cea805ca43c45382486bb343f6
nep,L1,83886,nep_wikipedia_2021_100K,,1d36310de8cc1fbc2106d0507fc80e80e3bba9dc37c2e1036adaeb8dd0b53c4a
nep,L1,83896,nep_wikipedia_2021_100K,,6d0f473ee88f5b087a44c8280138a708d302cb8a501f52594be2e0f29c2f25dc
nep,L1,83959,nep_wikipedia_2021_100K,,e96fa7da03b9bae6f8537b78fafa5d9c698d207fd08d522ca7a3c20043fc333a
nep,L1,84005,nep_wikipedia_2021_100K,,0a61775ed94ee843be239f7062e364cbd172fbf7c98ead7a978bf7a9763d1883
nep,L1,84051,nep_wikipedia_2021_100K,,2f5c1263481a31fa9863433821d05a2b7bcad1c16ddac2a3105932d7a7486ff6
nep,L1,84127,nep_wikipedia_2021_100K,,792b55512c14c14a1d686335be26ade1f2e424fcdb89ac5d252b44443e054484
nep,L1,84223,nep_wikipedia_2021_100K,,1cabf9d40bbb4f7447e995e0defbc395eec694b47ccb8abcbeb226a15a9da949
nep,L1,84242,nep_wikipedia_2021_100K,,b379aea628c5fb0257fa860d136269841de414e1c534e5638549fa5ac77b4016
nep,L1,84328,nep_wikipedia_2021_100K,,fc3739e218b2dd1c293750aa589fc2150cc8c2275359f45063af909910d1623e
nep,L1,84373,nep_wikipedia_2021_100K,,6e01de6b412f8417b19912b10df992b0f1fbd3f8f17126fb48f47fa8da088cf9
nep,L1,84443,nep_wikipedia_2021_100K,,59599065a93a76fb67f529867d1e0bc10249aa7d7d09677307d3b7664bb108b4
nep,L1,84462,nep_wikipedia_2021_100K,,55aeefed00663f3483d813ed4eef5edb544ff17c067631cfa488398d684106ce
nep,L1,84464,nep_wikipedia_2021_100K,,95ef9d32c54e1749ca661c65ce4b550e326a945bc43b783e4bece5a2cef65131
nep,L1,84499,nep_wikipedia_2021_100K,,4727461fe08f219b3e18959fb00169666b9a738c143608b4118cb4171709f570
nep,L1,84529,nep_wikipedia_2021_100K,,e11542b1fab1714ee11cb9721964068d0a6bb22d203dcafedcb2df2212d46207
nep,L1,84570,nep_wikipedia_2021_100K,,4ec2bca01e61f583c160c1f03c93863c853b06f3feb20d481e86e79be8c540a5
nep,L1,84624,nep_wikipedia_2021_100K,,d5895afddf18e6f7f2074efdf9baa5f52b8d2d553147acb0b193f69827e104b2
nep,L1,84717,nep_wikipedia_2021_100K,,0914eda81714eb102d598c345fc730d9c5585bc9ae770edee442a9a5d2028f8c
nep,L1,84912,nep_wikipedia_2021_100K,,f643ca1ba29bfad5daa1ac59bb221c6b3081a71a334a5d911fa3504c98a24446
nep,L1,84949,nep_wikipedia_2021_100K,,20a60d3cbb3a5756372f3271ecf0776ca8cb25c609418c927608ed8de894c891
nep,L1,84955,nep_wikipedia_2021_100K,,b4fa85d82128fd1e9d205142b792f825dcde222caa2c1fe514eea353fbb6f61a
nep,L1,84975,nep_wikipedia_2021_100K,,7e51ca10f3ff2a45d6020f525c1c54e33864997bccbb2cbf18b5930c270ab409
nep,L1,85071,nep_wikipedia_2021_100K,,e71a38e180e06605910bfa357f5f2c5f538752b174fdd285ee915f347ac58b0d
nep,L1,85086,nep_wikipedia_2021_100K,,493b85a17d8f64bda6cfbb8af3c06c8559c73581dd7de3312002492f5b44bff6
nep,L1,85186,nep_wikipedia_2021_100K,,e5d7b790886a59b3fe8029eca5ae6fed76a4b9b5f536d71c8cb4ee5d119b091b
nep,L1,85259,nep_wikipedia_2021_100K,,6b2af5f934d0a5e5cbffc6a4d612968ac6ecee1004b86dbf8d726aef7efbd3ab
nep,L1,85281,nep_wikipedia_2021_100K,,7ecb87884b165ee257ca46842e161e8367ceae6fe03b89e69cf73cc7e0195a7f
nep,L1,85291,nep_wikipedia_2021_100K,,37f329980540706c78e512a2c44cdb68c3071ca63b3469e04da8946db658a6c3
nep,L1,85381,nep_wikipedia_2021_100K,,026784961b7b94b6491d287fa0b83273c1a55ae7d5eaaea649f904e6ddfae999
nep,L1,85452,nep_wikipedia_2021_100K,,5fca54b7a09246aca4bfa9f64012e39790ad2f6f98a3bb8a260d142bb74ef6b6
nep,L1,85498,nep_wikipedia_2021_100K,,d559be77ae91cc15acf48e530a82b179c6d7477dc36a338ee21acd4cf7c5a604
nep,L1,85663,nep_wikipedia_2021_100K,,42cae861647a9d2f2c69970c88b6189e8c3f2c0e9785a4d14c05431783d6da99
nep,L1,85681,nep_wikipedia_2021_100K,,2d280948672eec611a34f79d0b302cbde70eb0444af2e107cd4b952faeb87ff1
nep,L1,85684,nep_wikipedia_2021_100K,,f4fb940b36aacd05e6b5505186e8e9cdb5437f0d685d322b0265cad3f56087c9
nep,L1,85843,nep_wikipedia_2021_100K,,166cf3fcef3225b3905df742eb79c70a1ac13c1f5c342e99ab30ff49143d5627
nep,L1,85878,nep_wikipedia_2021_100K,,232e15631821aa00c7d7540adb11167268288706b70b7c57d3dd525601571501
nep,L1,85880,nep_wikipedia_2021_100K,,48bd4c188c7af991454b4fe2e6d875c84ed8fca6b7e5f79c73710b6170bc1fea
nep,L1,85994,nep_wikipedia_2021_100K,,6a81b20c34c49f9eff1bdc9fd765d35d700502c4464f27f6c63c7f5364ea6ac8
nep,L1,86048,nep_wikipedia_2021_100K,,7e45c38f2c6d808f278c6dbbe723dee93982fa46eef247785e4b79bcb28d40d5
nep,L1,86071,nep_wikipedia_2021_100K,,a756d0e2afc697bd033ee7e1bd93b7ec25f5f2719d1c80ff107199a5ed4f2945
nep,L1,86114,nep_wikipedia_2021_100K,,6c78752f634e71eadbd85d1f2006ecc28ca4b148c00d3f208e3bce5784d1545c
nep,L1,86167,nep_wikipedia_2021_100K,,dfe703aa7f456fe583ad5465ff803c6037a5b5ad8da79a2d8e922d0ea750e008
nep,L1,86457,nep_wikipedia_2021_100K,,71950eb8bfaf80d904c43778b5c6740dca39fab09a305818dae505c5550671cf
nep,L1,86483,nep_wikipedia_2021_100K,,3c72142b5008a5e35f7140c76a5069cc75ea76642f03037d29397c9fcaf95d33
nep,L1,86529,nep_wikipedia_2021_100K,,e6630a42edf2e7053e77b904b83fde0e1aacc1954516a714ff4282d09895f0bf
nep,L1,86722,nep_wikipedia_2021_100K,,4bc4c2a1dc23963cea324273251219d4eed683767d2642ddec7e3e72ed19ca18
nep,L1,86866,nep_wikipedia_2021_100K,,316c88bae046b9b2b2bb94fd2d8b3ddaeed6e7389ceeac2b8dd611e8776b638d
nep,L1,86877,nep_wikipedia_2021_100K,,6256c37994210da20b9366b8e2a8d7d87ee9619db4436934ebaff46da88b87bc
nep,L1,86912,nep_wikipedia_2021_100K,,7872e98b4a15cfaec9a7d78eff81c05abf4955cbe8f7d8b890e9d942e4f2b613
nep,L1,86929,nep_wikipedia_2021_100K,,42cb41eff98182bc53dc524a2219c9c76340d044b42614008cd2646e5ab88ae4
nep,L1,86951,nep_wikipedia_2021_100K,,08da6ec629aceb8fefb00c7ace04403bb9194d8c74f5704c40c6d09961f03444
nep,L1,86952,nep_wikipedia_2021_100K,,3887eed7bc99a9fb82de3e94c071f18f132dd9da8749715687f132e4a2159254
nep,L1,87006,nep_wikipedia_2021_100K,,a824894cfc6a94e372f7dabae8268988a253bf7866635651128fa7fd77746ac8
nep,L1,87020,nep_wikipedia_2021_100K,,08abea8f926878484dbddc4dc8f8af93332c2afa409cee782a669db976aa242a
nep,L1,87057,nep_wikipedia_2021_100K,,39d56da30c37ef2479b9c9409a10f5b563dba8449ea9cbe732d84317b401d3a2
nep,L1,87190,nep_wikipedia_2021_100K,,9b369013ded45eeee566c74eea5fe1c13dae4a5836fdbf79825f7cfd4cff2f2f
nep,L1,87206,nep_wikipedia_2021_100K,,d5bc606a2239350a3650b1be1bcba03b177c86a70da04331441567df38df5505
nep,L1,87211,nep_wikipedia_2021_100K,,a47ded3facfc7c53d31779bcf1b1aac2a4f01f6be38990df622f60762aa6002f
nep,L1,87340,nep_wikipedia_2021_100K,,023dc92da5f4007d385c5dc63826dc1e5a8de2c4104c119b46c445cfeb393cf5
nep,L1,87346,nep_wikipedia_2021_100K,,d60231f00db6c461a7a9589aa4e2a5490ee2a294007e2def2a7a2c8c52118257
nep,L1,87428,nep_wikipedia_2021_100K,,092f47277fd6f26d8e5263ef63607954ff413d4d7fc42c65dc2f2713f1e0571b
nep,L1,87452,nep_wikipedia_2021_100K,,a85b00ff13d65f94fd1a89e2bd17647ee4897b3afe85ed47c77ad01ff1da97e5
nep,L1,87469,nep_wikipedia_2021_100K,,60adb5844d9f4e48d1afe3ce80da477d5347e22cf8294fdfe0f7414cc4bc768c
nep,L1,87544,nep_wikipedia_2021_100K,,59779a3a7783d1691c545d71ddb39f51ad1787d309ae3dd60472da3104d66694
nep,L1,87658,nep_wikipedia_2021_100K,,0e09f90710bcb72e08850e446d3054b7ea3c6ed7762deaec36390e16c8d8fa03
nep,L1,87743,nep_wikipedia_2021_100K,,15649cc3d90899597f0efd47e01f3e5f941007f31e128a86831416a91949e799
nep,L1,87788,nep_wikipedia_2021_100K,,4ea644509658a8a5e13091b74072559306b769b260f97d504cb1c7d7da6083ae
nep,L1,87912,nep_wikipedia_2021_100K,,8ea7b634abcc335f9c7ab73173d1ffd1d4982b7c36c72e0b5410ef4eb3b5865a
nep,L1,87964,nep_wikipedia_2021_100K,,32ae5aeba9d1cc7aa5155e7689cf3276f580c9f54fffd9714dfa216ffee49846
nep,L1,88093,nep_wikipedia_2021_100K,,6d2d39ca251dba7b4617cdfc74d61518e06b80102844d108776b5190a3c22667
nep,L1,88106,nep_wikipedia_2021_100K,,7131b1fdb29b8097e846d2ee021e4230bbb46636a0e7bcc11b3efcf23c8f523a
nep,L1,88201,nep_wikipedia_2021_100K,,f298bfc5f0f798689a5fcb32c3ccc32aeceadfbfe9ba24c465e2086ea212288a
nep,L1,88215,nep_wikipedia_2021_100K,,e8f22f29c52cad36cba5769ac509cbef5093917bea470f4955dc991b026cc79c
nep,L1,88303,nep_wikipedia_2021_100K,,4cd07c83eda630c6a75ebe56b7677a3a4905ee0fc82ef0254f2573dddf73df55
nep,L1,88309,nep_wikipedia_2021_100K,,3c90930949a3a554db9c2a40f7fa040c96054fbb8da0e56308e819bc6c343009
nep,L1,88341,nep_wikipedia_2021_100K,,614e3e1938b97b88a9e05023088a311d01388650b74c64ca7f837505048eac2c
nep,L1,88424,nep_wikipedia_2021_100K,,66d7aa819448c0af64533667fef96591dfd758d14410c0af51ed90578625e960
nep,L1,88673,nep_wikipedia_2021_100K,,8be51b5832e58a50ea95c2cd9da816faa64f74a811e605857e2c423125593ec4
nep,L1,88681,nep_wikipedia_2021_100K,,a50610e5b765ca399bd51f7d2331eae0088052b0f4a6d65fdbdc412fc9225d67
nep,L1,88863,nep_wikipedia_2021_100K,,6eaece8a50d267729b9b4e920c360bd636b089ae9bb07d637aad57210b918f5c
